,MCIC_hr,Vis_hr,Ceiling_hr,TS_hr,CW0422_hr,CW1129_hr,PC_hr,RNSNIC_hr,CW0422_Str,CW1129_Str,ModNumber,ActAdvisoryDuration,PR_hr,GDPCNX
391,0,10.0,120,0,8,18,0,0,0,0,1,6.016666667000001,38,1
392,0,10.0,120,0,2,8,0,0,0,0,1,6.016666667000001,38,1
393,0,10.0,120,0,2,8,0,0,0,0,1,6.016666667000001,38,1
394,0,10.0,250,0,4,8,0,0,0,0,2,23.7,38,2
395,0,10.0,50,0,16,3,0,0,0,0,0,8.333333332999999,38,1
396,0,10.0,50,0,16,3,0,0,0,0,0,8.333333332999999,38,1
397,0,10.0,50,0,16,3,0,0,0,0,0,8.333333332999999,38,1
398,0,10.0,50,0,16,3,0,0,0,0,0,8.333333332999999,38,1
399,0,10.0,50,0,16,3,0,0,0,0,0,8.333333332999999,38,1
400,0,10.0,50,0,16,3,0,0,0,0,0,8.333333332999999,38,1
401,0,10.0,50,0,23,4,0,0,0,0,0,8.333333332999999,38,1
402,0,10.0,50,0,23,4,0,0,0,0,0,8.333333332999999,38,1
403,0,10.0,50,0,23,4,0,0,0,0,0,8.333333332999999,38,1
404,0,10.0,70,0,25,13,0,0,1,0,1,3.316666667,38,2
405,0,5.0,40,0,25,4,1,1,1,0,0,4.466666667,38,1
406,0,5.0,40,0,25,4,1,1,1,0,0,4.466666667,38,1
407,0,10.0,40,0,20,3,1,1,0,0,0,4.466666667,38,1
408,0,10.0,40,0,20,3,1,1,0,0,0,4.466666667,38,1
409,0,10.0,40,0,11,8,1,1,0,0,0,4.466666667,38,1
410,0,10.0,120,0,14,6,0,0,0,0,1,4.95,38,2
411,0,10.0,120,0,24,8,0,0,0,0,0,2.95,38,1
412,0,10.0,120,0,24,8,0,0,0,0,0,2.95,38,1
413,0,10.0,120,0,23,12,0,0,0,0,0,2.95,38,1
414,0,10.0,120,0,23,12,0,0,0,0,1,0.75,38,1
415,0,10.0,120,0,21,14,0,0,0,0,2,24.01666667,38,2
416,1,2.0,7,0,5,4,1,1,0,0,0,5.183333333,33,1
417,1,2.0,7,0,5,4,1,1,0,0,0,5.183333333,33,1
418,1,4.0,9,0,3,7,1,1,0,0,0,5.183333333,33,1
419,1,4.0,9,0,3,7,1,1,0,0,0,5.183333333,33,1
420,1,2.0,5,0,2,10,1,1,0,0,0,5.183333333,33,1
421,1,2.0,5,0,2,10,1,1,0,0,0,5.183333333,33,1
422,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
423,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
424,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
425,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
426,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
427,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
428,1,2.0,8,0,4,8,1,1,0,0,1,6.233333332999999,36,1
429,1,2.0,8,1,1,6,1,1,0,0,2,21.2,36,2
430,1,5.0,8,0,0,8,1,1,0,0,0,3.25,34,1
431,1,5.0,8,0,0,8,1,1,0,0,0,3.25,34,1
432,1,5.0,8,0,4,6,1,1,0,0,0,3.25,34,1
433,1,5.0,8,0,4,6,1,1,0,0,0,3.25,34,1
434,1,2.0,5,0,6,2,1,0,0,0,1,4.416666667,34,1
435,1,2.0,5,0,6,2,1,0,0,0,1,4.416666667,34,1
436,1,2.0,5,0,6,2,1,0,0,0,1,4.416666667,34,1
437,1,2.0,5,0,6,2,1,0,0,0,1,4.416666667,34,1
438,1,2.0,5,0,6,2,1,0,0,0,1,4.416666667,34,1
439,1,4.0,6,0,5,1,1,1,0,0,2,4.083333333,38,1
440,1,4.0,6,0,5,1,1,1,0,0,2,4.083333333,38,1
441,1,4.0,8,0,1,7,1,1,0,0,2,4.083333333,38,1
442,1,4.0,8,0,1,7,1,1,0,0,2,4.083333333,38,1
443,1,4.0,8,0,1,7,1,1,0,0,2,4.083333333,38,1
444,1,4.0,6,0,1,7,1,1,0,0,3,23.35,38,2
445,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
446,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
447,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
448,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
449,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
450,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
451,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
452,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
453,0,10.0,40,0,27,14,0,0,1,0,0,8.65,38,1
454,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
455,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
456,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
457,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
458,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
459,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
460,0,10.0,50,0,34,12,0,0,1,0,0,9.316666667,36,1
461,0,10.0,100,0,25,13,0,0,1,0,0,9.316666667,36,1
462,0,10.0,100,0,25,13,0,0,1,0,0,9.316666667,36,1
463,0,10.0,100,0,25,13,0,0,1,0,0,9.316666667,36,1
464,0,10.0,120,0,11,2,0,0,0,0,1,17.15,36,2
465,0,10.0,120,0,25,13,0,0,1,0,0,1.3666666669999998,34,1
466,0,10.0,120,0,25,13,0,0,1,0,0,1.3666666669999998,34,1
467,0,10.0,120,0,23,4,0,0,0,0,1,1.133333333,38,1
468,0,10.0,120,0,23,4,0,0,0,0,1,1.133333333,38,1
469,0,10.0,120,0,23,4,0,0,0,0,2,24.78333333,38,2
470,0,10.0,100,0,8,17,1,1,0,0,0,2.733333333,36,1
471,0,10.0,100,0,15,12,1,1,0,0,0,2.733333333,38,1
472,0,10.0,100,0,15,12,1,1,0,0,0,2.733333333,38,1
473,0,10.0,80,0,8,17,0,0,0,0,1,3.5,38,1
474,0,10.0,50,0,12,15,0,0,0,0,1,3.5,38,1
475,0,10.0,50,0,12,15,0,0,0,0,1,3.5,38,1
476,0,10.0,100,0,12,15,0,0,0,0,1,3.5,38,1
477,0,10.0,120,0,12,9,0,0,0,0,0,6.416666667,36,1
478,0,10.0,60,0,19,9,0,0,0,0,0,6.416666667,36,1
479,0,10.0,60,0,19,9,0,0,0,0,0,6.416666667,36,1
480,0,10.0,60,0,19,9,0,0,0,0,0,6.416666667,36,1
481,0,10.0,60,0,22,4,0,0,0,0,0,6.416666667,36,1
482,0,10.0,60,0,22,4,0,0,0,0,0,6.416666667,36,1
483,0,10.0,60,0,22,4,0,0,0,0,0,6.416666667,36,1
484,0,10.0,120,0,8,0,0,0,0,0,1,4.766666667,36,2
485,0,10.0,40,0,16,7,0,0,0,0,0,2.333333333,36,1
486,0,10.0,40,0,25,0,0,0,1,0,0,2.333333333,36,1
487,0,10.0,40,0,25,0,0,0,1,0,0,2.333333333,36,1
488,0,10.0,120,0,20,9,0,0,0,0,1,4.566666667,38,1
489,0,10.0,120,0,24,4,0,0,0,0,1,4.566666667,38,1
490,0,10.0,120,0,24,4,0,0,0,0,1,4.566666667,38,1
491,0,10.0,120,0,24,4,0,0,0,0,1,4.566666667,38,1
492,0,10.0,120,0,24,4,0,0,0,0,1,4.566666667,38,1
493,0,10.0,120,0,24,5,0,0,0,0,2,2.316666667,38,2
494,1,10.0,25,0,15,19,1,1,0,0,0,7.233333332999999,32,1
495,1,10.0,25,0,15,19,1,1,0,0,0,7.233333332999999,32,1
496,1,10.0,25,0,33,7,1,1,1,0,0,7.233333332999999,32,1
497,1,10.0,25,0,33,7,1,1,1,0,0,7.233333332999999,32,1
498,1,10.0,25,0,33,7,1,1,1,0,0,7.233333332999999,32,1
499,1,10.0,25,0,33,7,1,1,1,0,0,7.233333332999999,32,1
500,1,10.0,25,0,33,7,1,1,1,0,0,7.233333332999999,32,1
501,1,10.0,25,0,33,7,1,1,1,0,0,7.233333332999999,32,1
502,0,10.0,120,0,39,8,0,0,1,0,1,24.2,32,2
503,0,10.0,120,0,33,6,0,0,1,0,0,3.0,32,1
504,0,10.0,120,0,33,6,0,0,1,0,0,3.0,32,1
505,0,10.0,120,0,33,6,0,0,1,0,0,3.0,32,1
506,0,10.0,60,0,32,6,0,0,1,0,1,6.4,34,1
507,0,10.0,60,0,32,6,0,0,1,0,1,6.4,34,1
508,0,10.0,60,0,32,6,0,0,1,0,1,6.4,34,1
509,0,10.0,60,0,32,6,0,0,1,0,1,6.4,34,1
510,0,10.0,60,0,32,6,0,0,1,0,1,6.4,34,1
511,0,10.0,60,0,22,8,0,0,0,0,1,6.4,34,1
512,0,10.0,60,0,22,8,0,0,0,0,1,6.4,34,1
513,0,10.0,120,0,22,4,0,0,0,0,2,4.316666667,34,2
514,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
515,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
516,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
517,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
518,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
519,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
520,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
521,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
522,0,10.0,120,0,24,8,0,0,0,0,0,8.983333333,38,1
523,1,2.0,6,0,3,7,1,0,0,0,0,4.316666667,34,1
524,1,2.0,6,0,3,7,1,0,0,0,0,4.316666667,34,1
525,1,2.0,6,0,3,7,1,0,0,0,0,4.316666667,34,1
526,1,3.0,9,0,2,10,1,0,0,0,0,4.316666667,34,1
527,1,3.0,9,0,2,10,1,0,0,0,0,4.316666667,36,1
528,1,4.0,5,0,2,10,1,0,0,0,1,5.35,32,1
529,1,4.0,5,0,2,10,1,0,0,0,1,5.35,32,1
530,1,4.0,5,0,2,10,1,0,0,0,1,5.35,32,1
531,1,4.0,5,0,2,10,1,0,0,0,1,5.35,32,1
532,1,4.0,5,0,2,10,1,0,0,0,1,5.35,34,1
533,1,3.0,15,0,3,8,1,0,0,0,1,5.35,34,1
534,0,10.0,150,0,7,5,0,0,0,0,0,8.233333333,38,1
535,0,10.0,150,0,7,5,0,0,0,0,0,8.233333333,38,1
536,0,10.0,200,0,14,6,0,0,0,0,0,8.233333333,38,1
537,0,10.0,200,0,14,6,0,0,0,0,0,8.233333333,38,1
538,0,10.0,200,0,15,7,0,0,0,0,0,8.233333333,38,1
539,0,10.0,200,0,15,7,0,0,0,0,0,8.233333333,38,1
540,0,10.0,200,0,15,7,0,0,0,0,0,8.233333333,38,1
541,0,10.0,200,0,15,7,0,0,0,0,0,8.233333333,38,1
542,0,10.0,200,0,15,7,0,0,0,0,0,8.233333333,38,1
543,0,10.0,200,0,3,8,0,0,0,0,1,24.03333333,38,2
544,1,6.0,25,0,8,6,1,1,0,0,0,1.0,34,1
545,1,6.0,25,0,8,6,1,1,0,0,1,1.9166666669999999,34,1
546,1,4.0,15,0,3,16,1,1,0,0,1,1.9166666669999999,34,1
547,1,2.0,8,0,10,13,1,1,0,0,2,2.75,32,1
548,1,2.0,8,0,10,13,1,1,0,0,2,2.75,32,1
549,1,2.0,8,0,7,15,1,1,0,0,2,2.75,32,1
550,1,2.0,8,0,7,15,1,1,0,0,3,1.4,34,1
551,1,4.0,8,0,2,10,1,1,0,0,3,1.4,36,1
552,1,4.0,8,0,2,10,1,1,0,0,4,1.766666667,32,1
553,1,4.0,8,0,2,10,1,1,0,0,4,1.766666667,32,1
554,1,6.0,7,0,0,20,1,0,0,0,5,2.833333333,30,1
555,1,5.0,7,0,2,12,1,0,0,0,5,2.833333333,30,1
556,1,5.0,7,0,2,12,1,0,0,0,5,2.833333333,30,1
557,1,6.0,15,0,4,22,0,0,0,0,6,22.83333333,30,2
558,0,10.0,35,0,10,5,0,0,0,0,1,5.083333333,40,1
559,0,10.0,35,0,10,5,0,0,0,0,1,5.083333333,40,1
560,0,10.0,35,0,10,5,0,0,0,0,1,5.083333333,40,1
561,0,10.0,35,0,10,5,0,0,0,0,1,5.083333333,38,1
562,0,10.0,35,0,10,5,0,0,0,0,1,5.083333333,38,1
563,0,10.0,50,0,4,4,0,0,0,0,1,5.083333333,38,1
564,0,10.0,50,0,6,2,0,0,0,0,2,22.85,38,2
565,1,10.0,20,0,6,3,0,0,0,0,0,4.666666667,36,1
566,1,10.0,20,0,6,3,0,0,0,0,0,4.666666667,36,1
567,1,10.0,20,0,6,3,0,0,0,0,0,4.666666667,36,1
568,1,10.0,20,0,6,3,0,0,0,0,0,4.666666667,36,1
569,1,10.0,20,0,6,3,0,0,0,0,0,4.666666667,36,1
570,1,10.0,20,0,6,3,0,0,0,0,1,2.7833333330000003,36,2
571,1,10.0,20,0,4,6,0,0,0,0,0,4.166666667,36,1
572,1,10.0,20,0,4,6,0,0,0,0,0,4.166666667,36,1
573,1,10.0,25,0,8,0,0,0,0,0,0,4.166666667,36,1
574,1,10.0,25,0,8,0,0,0,0,0,0,4.166666667,36,1
575,1,10.0,25,0,8,0,0,0,0,0,0,4.166666667,36,1
576,0,10.0,130,0,6,0,0,0,0,0,1,1.6666666669999999,38,1
577,0,10.0,130,0,6,0,0,0,0,0,1,1.6666666669999999,38,1
578,1,10.0,17,0,5,11,0,0,0,0,0,7.75,36,1
579,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
580,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
581,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
582,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
583,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
584,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
585,0,10.0,40,0,8,3,1,1,0,0,0,7.75,36,1
586,1,4.0,20,0,10,5,1,1,0,0,1,3.266666667,36,1
587,0,10.0,40,0,7,2,1,1,0,0,1,3.266666667,36,1
588,0,10.0,40,0,7,2,1,1,0,0,1,3.266666667,36,1
589,0,10.0,40,0,7,2,1,1,0,0,1,3.266666667,36,1
590,0,10.0,60,0,4,20,0,0,0,0,0,8.133333333,34,1
591,0,4.0,40,0,4,22,1,1,0,0,0,8.133333333,34,1
592,0,4.0,40,0,4,22,1,1,0,0,0,8.133333333,34,1
593,0,4.0,35,1,4,22,1,1,0,0,0,8.133333333,36,1
594,0,4.0,35,1,4,22,1,1,0,0,0,8.133333333,36,1
595,0,4.0,40,0,4,22,1,1,0,0,0,8.133333333,36,1
596,0,4.0,40,0,4,22,1,1,0,0,0,8.133333333,36,1
597,0,4.0,40,0,4,22,1,1,0,0,0,8.133333333,36,1
598,0,4.0,40,0,4,22,1,1,0,0,0,8.133333333,36,1
599,0,10.0,40,1,12,2,0,0,0,0,1,4.4,36,2
600,0,10.0,40,0,23,10,1,1,0,0,1,1.65,32,1
601,0,10.0,40,0,23,10,1,1,0,0,1,1.65,32,1
602,0,10.0,50,0,27,12,0,0,1,0,2,1.483333333,38,1
603,0,10.0,50,0,27,12,0,0,1,0,2,1.483333333,38,1
604,0,10.0,120,0,28,14,0,0,1,0,3,5.95,38,2
605,0,10.0,90,0,8,6,1,1,0,0,0,1.6666666669999999,38,1
606,1,2.0,25,0,9,4,1,1,0,0,0,1.6666666669999999,36,1
607,1,2.0,25,0,9,4,1,1,0,0,1,2.183333333,34,1
608,0,4.0,40,0,9,4,1,1,0,0,1,2.183333333,34,1
609,0,4.0,40,0,9,4,1,1,0,0,1,2.183333333,36,1
610,1,6.0,25,0,7,6,1,1,0,0,2,1.966666667,36,1
611,1,4.0,12,0,10,5,1,1,0,0,2,1.966666667,36,1
612,1,2.0,8,0,9,6,1,1,0,0,3,3.45,34,1
613,1,2.0,8,0,8,2,1,1,0,0,3,3.45,34,1
614,1,2.0,8,0,8,2,1,1,0,0,3,3.45,34,1
615,1,2.0,8,0,8,2,1,1,0,0,3,3.45,34,1
616,1,10.0,25,0,0,7,0,0,0,0,0,1.3833333330000002,34,1
617,1,10.0,25,0,0,7,0,0,0,0,0,1.3833333330000002,34,1
618,1,6.0,12,0,4,2,0,0,0,0,0,1.9333333330000002,36,1
619,1,10.0,25,0,5,1,0,0,0,0,0,1.9333333330000002,38,1
620,1,6.0,25,0,6,0,0,0,0,0,1,0.45,43,1
621,0,6.0,35,0,5,1,0,0,0,0,2,7.766666667000001,43,2
622,0,10.0,45,0,28,14,0,0,1,0,0,3.333333333,36,1
623,0,10.0,45,0,28,14,0,0,1,0,0,3.333333333,36,1
624,0,10.0,45,0,28,14,0,0,1,0,0,3.333333333,36,1
625,0,10.0,45,0,28,14,0,0,1,0,0,3.333333333,36,1
626,0,10.0,45,0,25,13,0,0,1,0,1,2.75,38,1
627,0,10.0,45,0,19,17,0,0,0,0,1,2.75,38,1
628,0,10.0,45,0,19,17,0,0,0,0,1,2.75,38,1
629,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
630,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
631,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
632,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
633,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
634,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
635,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
636,0,10.0,120,0,20,3,0,0,0,0,0,7.916666667,38,1
637,0,10.0,250,0,10,0,0,0,0,0,1,3.25,38,2
638,0,10.0,120,0,18,8,0,0,0,0,0,1.516666667,38,1
639,0,10.0,120,0,18,8,0,0,0,0,0,1.516666667,38,1
640,0,10.0,30,1,31,14,1,1,1,0,1,0.7333333329999999,38,1
641,0,10.0,120,0,22,4,0,0,0,0,2,1.716666667,38,1
642,0,10.0,120,0,22,4,0,0,0,0,2,1.716666667,38,1
643,0,10.0,120,0,19,4,0,0,0,0,3,4.7,38,1
644,0,10.0,120,0,19,4,0,0,0,0,3,4.7,38,1
645,0,10.0,120,0,20,7,0,0,0,0,3,4.7,38,1
646,0,10.0,120,0,20,7,0,0,0,0,3,4.7,38,1
647,0,10.0,120,0,20,7,0,0,0,0,3,4.7,38,1
648,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
649,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
650,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
651,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
652,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
653,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
654,0,10.0,40,0,4,10,0,0,0,0,0,6.5,38,1
655,0,10.0,120,0,10,2,0,0,0,0,1,24.11666667,38,2
656,0,10.0,100,0,13,11,0,0,0,0,0,8.333333332999999,38,1
657,0,10.0,100,0,15,0,0,0,0,0,0,8.333333332999999,38,1
658,0,10.0,100,0,15,0,0,0,0,0,0,8.333333332999999,38,1
659,0,10.0,100,0,15,0,0,0,0,0,0,8.333333332999999,36,1
660,0,10.0,50,0,17,3,0,0,0,0,0,8.333333332999999,36,1
661,0,10.0,50,0,17,3,0,0,0,0,0,8.333333332999999,38,1
662,0,10.0,50,0,17,3,0,0,0,0,0,8.333333332999999,38,1
663,0,10.0,50,0,17,3,0,0,0,0,0,8.333333332999999,38,1
664,0,10.0,50,0,17,3,0,0,0,0,0,8.333333332999999,38,1
665,0,10.0,250,0,21,4,0,0,0,0,1,3.883333333,38,2
666,0,10.0,120,0,6,13,0,0,0,0,0,3.933333333,38,1
667,0,10.0,120,0,6,13,0,0,0,0,0,3.933333333,38,1
668,0,10.0,120,0,6,13,0,0,0,0,0,3.933333333,38,1
669,0,10.0,120,0,8,3,0,0,0,0,0,3.933333333,38,1
670,0,10.0,120,0,9,6,0,0,0,0,1,3.233333333,38,1
671,0,10.0,120,0,9,6,0,0,0,0,1,3.233333333,38,1
672,0,10.0,120,0,9,6,0,0,0,0,1,3.233333333,38,1
673,0,10.0,120,0,9,6,0,0,0,0,1,3.233333333,38,1
674,1,2.0,15,0,5,8,1,1,0,0,0,1.6166666669999998,36,1
675,0,10.0,35,0,5,8,0,0,0,0,0,1.6166666669999998,36,1
676,0,10.0,30,0,7,10,0,0,0,0,1,1.766666667,38,1
677,0,10.0,30,0,7,10,0,0,0,0,1,1.766666667,37,1
678,0,10.0,120,0,10,8,0,0,0,0,2,5.6166666670000005,36,1
679,0,10.0,120,0,10,8,0,0,0,0,2,5.6166666670000005,36,1
680,0,10.0,120,0,10,8,0,0,0,0,2,5.6166666670000005,36,1
681,0,10.0,120,0,10,8,0,0,0,0,2,5.6166666670000005,36,1
682,0,10.0,120,0,10,8,0,0,0,0,2,5.6166666670000005,36,1
683,0,10.0,120,0,10,8,0,0,0,0,2,5.6166666670000005,36,1
684,0,10.0,120,0,7,6,0,0,0,0,3,3.75,36,2
685,1,6.0,15,0,1,5,0,0,0,0,0,1.183333333,36,1
686,0,6.0,30,0,1,6,1,1,0,0,0,1.183333333,36,1
687,1,3.0,15,0,2,5,1,1,0,0,1,2.316666667,36,1
688,1,3.0,15,0,2,5,1,1,0,0,1,2.316666667,36,1
689,1,3.0,15,0,2,5,1,1,0,0,1,2.316666667,36,1
690,1,3.0,15,0,2,5,1,1,0,0,2,2.983333333,32,1
691,1,3.0,15,0,2,5,1,1,0,0,2,2.983333333,34,1
692,1,3.0,15,0,0,5,1,1,0,0,2,2.983333333,36,1
693,1,3.0,15,0,4,12,1,1,0,0,3,3.5333333330000003,36,1
694,0,6.0,45,0,4,12,0,0,0,0,3,3.5333333330000003,36,1
695,0,6.0,45,0,4,12,0,0,0,0,3,3.5333333330000003,36,1
696,0,10.0,45,0,3,8,1,1,0,0,3,3.5333333330000003,36,1
697,1,2.0,20,0,4,12,1,1,0,0,4,22.58333333,36,2
698,0,10.0,120,0,8,17,0,0,0,0,0,4.016666667,38,1
699,0,10.0,120,0,8,17,0,0,0,0,0,4.016666667,38,1
700,0,10.0,120,0,8,17,0,0,0,0,0,4.016666667,38,1
701,0,10.0,120,0,8,17,0,0,0,0,0,4.016666667,38,1
702,0,10.0,120,0,8,17,0,0,0,0,0,4.016666667,38,1
703,0,6.0,40,0,4,19,0,0,0,0,1,1.166666667,38,1
704,0,5.0,30,1,3,6,1,1,0,0,1,1.166666667,38,1
705,0,6.0,120,0,16,3,0,0,0,0,0,4.833333333,38,1
706,0,6.0,120,0,16,3,0,0,0,0,0,4.833333333,38,1
707,0,6.0,120,0,21,4,0,0,0,0,0,4.833333333,38,1
708,0,6.0,120,0,21,4,0,0,0,0,0,4.833333333,38,1
709,0,6.0,120,0,21,4,0,0,0,0,0,4.833333333,38,1
710,0,10.0,120,0,19,4,0,0,0,0,1,5.966666667,38,2
711,0,10.0,30,1,4,4,1,1,0,0,0,2.733333333,35,1
712,0,10.0,30,1,4,4,1,1,0,0,0,2.733333333,35,1
713,0,10.0,100,1,9,12,1,1,0,0,0,2.733333333,35,1
714,0,10.0,100,0,9,12,1,1,0,0,1,5.0,38,1
715,0,10.0,100,0,9,12,1,1,0,0,1,5.0,38,1
716,1,3.0,35,1,14,11,1,1,0,0,1,5.0,38,1
717,1,3.0,35,1,14,11,1,1,0,0,1,5.0,38,1
718,1,3.0,35,1,14,11,1,1,0,0,1,5.0,35,1
719,0,10.0,120,0,14,0,0,0,0,0,0,7.433333332999999,38,1
720,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
721,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
722,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
723,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
724,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
725,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
726,0,10.0,120,0,24,4,0,0,0,0,0,7.433333332999999,38,1
727,0,10.0,50,0,7,10,1,1,0,0,0,1.45,38,1
728,0,10.0,50,0,7,10,1,1,0,0,0,1.45,38,1
729,0,10.0,100,0,5,2,0,0,0,0,1,0.05,36,1
730,0,10.0,100,0,5,2,0,0,0,0,2,5.233333333,36,1
731,0,10.0,100,0,7,4,0,0,0,0,2,5.233333333,36,1
732,0,10.0,100,0,7,4,0,0,0,0,2,5.233333333,36,1
733,0,10.0,100,0,7,4,0,0,0,0,2,5.233333333,36,1
734,0,10.0,50,0,4,8,1,1,0,0,2,5.233333333,36,1
735,0,10.0,50,0,4,8,1,1,0,0,2,5.233333333,36,1
736,0,10.0,50,1,22,19,0,0,0,0,3,3.016666667,34,1
737,0,10.0,50,1,22,19,0,0,0,0,3,3.016666667,34,1
738,0,10.0,100,1,1,6,0,0,0,0,3,3.016666667,34,1
739,0,10.0,100,1,1,6,0,0,0,0,3,3.016666667,34,1
740,0,10.0,150,0,2,4,0,0,0,0,4,8.233333333,34,2
741,0,10.0,120,0,17,6,0,0,0,0,0,3.2,38,1
742,0,10.0,120,0,17,6,0,0,0,0,0,3.2,38,1
743,0,10.0,50,0,16,5,0,0,0,0,0,3.2,38,1
744,0,10.0,50,0,16,5,0,0,0,0,0,3.2,38,1
745,0,6.0,50,1,19,13,1,1,0,0,1,4.633333333,38,1
746,0,6.0,50,1,19,13,1,1,0,0,1,4.633333333,38,1
747,0,10.0,120,1,11,2,1,1,0,0,1,4.633333333,38,1
748,0,10.0,120,1,11,2,1,1,0,0,1,4.633333333,38,1
749,0,10.0,120,1,11,2,1,1,0,0,1,4.633333333,38,1
750,0,10.0,120,0,9,6,0,0,0,0,2,24.18333333,38,2
751,0,10.0,120,0,23,4,0,0,0,0,0,1.066666667,38,1
752,0,10.0,120,0,23,4,0,0,0,0,0,1.066666667,38,1
753,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,42,1
754,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,42,1
755,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,42,1
756,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,42,1
757,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,38,1
758,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,38,1
759,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,38,1
760,0,10.0,120,0,24,12,0,0,0,0,1,7.416666667,38,1
761,0,10.0,40,0,8,5,0,0,0,0,0,0.25,35,1
762,0,10.0,40,0,8,5,0,0,0,0,1,1.166666667,35,1
763,0,10.0,40,0,8,5,0,0,0,0,1,1.166666667,35,1
764,0,4.0,40,0,8,5,1,1,0,0,2,1.183333333,30,1
765,0,4.0,40,0,8,5,1,1,0,0,2,1.183333333,30,1
766,0,4.0,40,0,8,5,1,1,0,0,3,4.983333333,36,1
767,0,4.0,40,0,8,5,1,1,0,0,3,4.983333333,36,1
768,0,10.0,100,0,8,5,1,1,0,0,3,4.983333333,36,1
769,0,10.0,100,0,8,5,1,1,0,0,3,4.983333333,38,1
770,0,10.0,100,0,8,5,1,1,0,0,3,4.983333333,38,1
771,0,10.0,70,0,6,4,0,0,0,0,4,4.366666667,38,2
772,0,10.0,150,0,19,9,0,0,0,0,0,5.516666667000001,36,1
773,0,10.0,150,0,19,9,0,0,0,0,0,5.516666667000001,36,1
774,0,10.0,150,0,19,9,0,0,0,0,0,5.516666667000001,36,1
775,0,10.0,150,0,19,9,0,0,0,0,0,5.516666667000001,36,1
776,0,10.0,150,0,19,9,0,0,0,0,0,5.516666667000001,36,1
